@relation train

@attribute battery_power numeric
@attribute blue numeric
@attribute clock_speed numeric
@attribute dual_sim numeric
@attribute fc numeric
@attribute four_g numeric
@attribute int_memory numeric
@attribute m_dep numeric
@attribute mobile_wt numeric
@attribute n_cores numeric
@attribute pc numeric
@attribute px_height numeric
@attribute px_width numeric
@attribute ram numeric
@attribute sc_h numeric
@attribute sc_w numeric
@attribute talk_time numeric
@attribute three_g numeric
@attribute touch_screen numeric
@attribute wifi numeric
@attribute price_range {0,1,2,3}

@data
0.6753507014028057,1.0,0.48,0.0,0.7058823529411764,0.0,0.064516129032258,0.6666666666666666,0.6833333333333335,0.8571428571428572,0.8500000000000001,0.1045918367346938,0.2563417890520694,0.5555852485301978,0.7142857142857143,0.3888888888888888,0.2777777777777777,1.0,1.0,1.0,2
0.2525050100200401,0.0,0.4000000000000001,1.0,0.0,1.0,0.3064516129032257,0.7777777777777778,0.8916666666666667,0.4285714285714285,0.1,0.2362244897959184,0.3591455273698264,0.7137894174238375,0.6428571428571429,0.7222222222222222,0.4999999999999999,1.0,0.0,1.0,2
0.957247828991316,1.0,0.8800000000000001,0.0,0.4705882352941176,1.0,0.0,0.0,0.3166666666666666,0.4285714285714285,0.8,0.123469387755102,0.4185580774365821,0.5168359166221271,0.9285714285714284,0.0555555555555555,0.3888888888888889,1.0,0.0,1.0,2
0.3146292585170341,1.0,0.8800000000000001,1.0,0.0588235294117647,0.0,0.0483870967741935,1.0,0.3833333333333334,0.4285714285714285,0.1,0.3505102040816327,0.2109479305740987,0.7426509887760555,0.5,0.3888888888888888,0.9444444444444444,1.0,0.0,1.0,2
0.3927855711422846,1.0,0.16,1.0,0.7058823529411764,1.0,0.0,0.6666666666666666,0.5416666666666666,0.5714285714285714,0.75,0.3244897959183673,0.5066755674232309,0.6704970603955104,0.5714285714285714,0.6666666666666666,0.4444444444444445,1.0,0.0,1.0,2
0.0681362725450901,1.0,0.0799999999999999,1.0,0.0,1.0,1.0,0.1111111111111111,0.6333333333333334,0.7142857142857142,0.0,0.939795918367347,0.9799732977303072,0.0929983965793693,0.3571428571428571,0.2222222222222222,0.3333333333333333,1.0,1.0,1.0,0
0.9706078824315298,0.0,0.0,1.0,0.0,0.0,0.3548387096774194,0.7777777777777778,0.8916666666666667,0.4285714285714285,0.0,0.2612244897959184,0.4332443257676902,0.1186531266702298,0.7857142857142857,0.1666666666666666,0.1666666666666666,1.0,1.0,1.0,0
0.6339345357381431,0.0,0.6400000000000001,0.0,0.0588235294117647,0.0,0.467741935483871,0.5555555555555555,0.2833333333333333,0.5714285714285714,0.2,0.8025510204081633,0.760347129506008,0.1437733832175307,0.4285714285714286,0.2777777777777778,0.3888888888888889,0.0,1.0,1.0,1
0.3112892451569806,1.0,0.4400000000000001,0.0,0.2352941176470588,0.0,0.3709677419354839,0.5555555555555555,0.0999999999999999,1.0,0.45,0.1239795918367347,0.7623497997329773,0.7536076964190273,0.1428571428571429,0.2222222222222222,0.8888888888888888,0.0,1.0,1.0,2
0.8583834335337341,0.0,0.0,0.0,0.5294117647058824,1.0,0.9032258064516128,0.6666666666666666,0.6749999999999999,0.8571428571428572,0.5,0.1178571428571428,0.7817089452603472,0.6702298236237305,0.2857142857142857,0.1666666666666666,0.2777777777777777,1.0,1.0,1.0,3
0.2191048764195057,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.5555555555555555,0.4083333333333333,0.8571428571428572,0.05,0.0464285714285714,0.945260347129506,0.1507215392838054,0.5,0.3333333333333333,0.4999999999999999,1.0,0.0,1.0,0
0.8964595858383435,0.0,0.92,0.0,0.0588235294117647,1.0,0.967741935483871,0.7777777777777778,0.2,0.2857142857142857,0.35,0.0107142857142857,0.2216288384512683,0.9735435595938,0.0,0.2222222222222222,0.2222222222222222,1.0,0.0,1.0,3
0.0086840347361389,1.0,0.96,1.0,0.2941176470588235,0.0,0.2580645161290322,0.6666666666666666,0.5083333333333334,0.1428571428571428,0.4,0.5525510204081633,0.6622162883845126,0.1934794227685729,0.5714285714285714,0.3888888888888888,0.7777777777777777,0.0,0.0,1.0,0
0.5136940547762192,1.0,0.0399999999999999,1.0,0.1176470588235294,1.0,0.4838709677419355,0.4444444444444445,0.175,0.8571428571428572,0.3,0.1525510204081633,0.2303070761014686,0.9390700160342064,0.0,0.1666666666666666,0.6111111111111112,1.0,1.0,0.0,3
0.1135604542418169,0.0,0.16,1.0,0.5882352941176471,0.0,0.4516129032258065,0.6666666666666666,0.2083333333333333,0.8571428571428572,0.8500000000000001,0.4346938775510204,0.4552736982643525,0.6007482629609834,0.0714285714285714,0.2222222222222222,0.7222222222222221,1.0,0.0,0.0,2
0.7020708082832332,1.0,0.6800000000000002,0.0,0.3529411764705882,1.0,0.1774193548387096,0.1111111111111111,0.3583333333333333,0.7142857142857142,0.45,0.1372448979591836,0.3511348464619492,0.5737573490112239,0.2857142857142857,0.1111111111111111,0.3888888888888889,1.0,1.0,1.0,2
0.6085504342017369,1.0,0.76,0.0,0.2941176470588235,0.0,0.3709677419354839,0.7777777777777778,0.1333333333333334,1.0,0.8500000000000001,0.263265306122449,0.930574098798398,0.155264564404062,0.7142857142857143,0.5,0.1111111111111111,0.0,0.0,1.0,1
0.2484969939879759,1.0,0.0,1.0,0.3529411764705882,0.0,0.0967741935483871,0.5555555555555555,0.6,0.8571428571428572,0.45,0.641326530612245,0.6081441922563418,0.0852485301977551,0.7142857142857143,0.4444444444444444,0.2777777777777777,1.0,0.0,1.0,0
0.0146960587842351,0.0,0.8400000000000001,1.0,0.0588235294117647,0.0,0.1935483870967742,0.0,0.6250000000000001,1.0,0.1,0.1551020408163265,0.3618157543391188,0.3129342597541421,0.2857142857142857,0.0555555555555555,0.3888888888888889,0.0,1.0,0.0,0
0.0233800935203741,1.0,0.3599999999999999,0.0,0.0,1.0,0.8225806451612904,0.6666666666666666,0.4583333333333333,0.2857142857142857,0.0,0.2790816326530612,0.1368491321762349,0.255211117049706,0.7142857142857143,0.5555555555555556,0.2777777777777777,1.0,0.0,1.0,0
0.1516366065464262,0.0,0.72,1.0,0.2352941176470588,0.0,0.3387096774193548,0.7777777777777778,0.2583333333333333,0.4285714285714285,0.25,0.0642857142857143,0.2116154873164218,0.0537145911277391,0.8571428571428571,0.5555555555555556,0.7777777777777777,1.0,1.0,1.0,0
0.5664662658650635,1.0,0.6800000000000002,1.0,0.2941176470588235,0.0,0.8548387096774194,0.0,0.2083333333333333,0.8571428571428572,0.35,0.3306122448979592,0.3464619492656875,0.5895243185462319,0.7142857142857143,0.3888888888888888,0.8333333333333333,1.0,0.0,1.0,2
0.2364729458917835,1.0,0.0,0.0,0.1176470588235294,1.0,0.9193548387096774,0.4444444444444445,0.6583333333333333,0.1428571428571428,0.15,0.5244897959183674,0.4646194926568758,0.4326563335114911,0.7857142857142857,0.4444444444444444,0.3333333333333333,1.0,1.0,1.0,1
0.989311957247829,1.0,0.4400000000000001,0.0,0.1176470588235294,1.0,0.1612903225806451,0.1111111111111111,0.0,0.5714285714285714,1.0,0.1464285714285714,0.062082777036048,0.4190272581507215,0.5714285714285714,0.1666666666666666,0.6666666666666665,1.0,1.0,1.0,1
0.0207080828323313,1.0,0.12,1.0,0.1764705882352941,0.0,0.0967741935483871,0.0,0.9416666666666668,0.5714285714285714,0.5,0.6188775510204082,0.5700934579439252,0.1261357562800641,0.5714285714285714,0.2777777777777778,0.3333333333333333,1.0,1.0,0.0,0
0.1977287909151637,1.0,0.96,1.0,0.2352941176470588,0.0,0.5806451612903226,0.4444444444444445,0.0833333333333333,0.4285714285714285,0.3,0.3892857142857143,0.609479305740988,0.0892570817744521,0.2857142857142857,0.1111111111111111,0.2222222222222222,0.0,1.0,0.0,0
0.6606546426185705,1.0,0.0,1.0,0.2352941176470588,1.0,1.0,0.2222222222222222,0.5833333333333334,1.0,0.4,0.7229591836734695,0.6435246995994659,0.8936397648316408,0.8571428571428571,0.5,0.2777777777777777,1.0,1.0,1.0,3
0.1790247160988644,1.0,0.96,1.0,0.0,0.0,0.1129032258064516,0.0,0.85,0.5714285714285714,0.05,0.1265306122448979,0.2496662216288384,0.9861036878674504,0.0,0.1111111111111111,0.2777777777777777,0.0,0.0,0.0,3
0.0374081496325985,0.0,0.0,1.0,0.1764705882352941,0.0,0.2419354838709677,0.1111111111111111,0.075,0.7142857142857142,0.2,0.1642857142857143,0.1401869158878504,0.6325494388027793,0.8571428571428571,0.8888888888888888,0.7777777777777777,0.0,0.0,0.0,1
0.5971943887775552,1.0,0.92,0.0,0.0,1.0,0.8548387096774194,0.5555555555555555,0.3166666666666666,0.2857142857142857,0.05,0.3989795918367347,0.8591455273698263,0.8329770176376269,0.4285714285714286,0.1111111111111111,0.7777777777777777,1.0,1.0,0.0,3
0.0374081496325985,1.0,0.4400000000000001,0.0,0.0,0.0,0.3548387096774194,0.4444444444444445,0.3750000000000001,0.2857142857142857,0.0,0.5770408163265307,0.5440587449933244,0.2803313735970069,0.5,0.4444444444444444,0.0555555555555555,1.0,0.0,1.0,0
0.1950567802271209,1.0,0.56,1.0,0.0,1.0,0.6612903225806451,0.2222222222222222,0.3666666666666666,1.0,0.1,0.0076530612244897,0.4646194926568758,0.2121859967931587,0.4285714285714286,0.5,0.0555555555555555,1.0,1.0,1.0,0
0.4682698730794924,1.0,0.76,1.0,0.0,0.0,0.2741935483870967,0.0,0.35,0.1428571428571428,0.05,0.2061224489795918,0.829105473965287,0.0905932656333511,1.0,0.0,0.0555555555555555,0.0,0.0,0.0,0
0.6880427521710089,0.0,0.6000000000000001,0.0,0.0,1.0,0.935483870967742,0.3333333333333333,0.6833333333333335,0.7142857142857142,0.05,0.3188775510204082,0.1769025367156208,0.6060929983965793,0.5714285714285714,0.611111111111111,0.2777777777777777,1.0,0.0,0.0,2
0.5985303941215766,0.0,0.96,1.0,0.7647058823529411,0.0,0.1129032258064516,0.4444444444444445,0.0583333333333333,0.7142857142857142,0.9,0.6673469387755102,0.9953271028037384,0.7699091394975948,0.5,0.0555555555555555,0.4999999999999999,1.0,1.0,1.0,3
0.0100200400801603,1.0,0.0799999999999999,1.0,0.0588235294117647,0.0,0.4516129032258065,0.8888888888888888,0.4833333333333333,0.0,0.6000000000000001,0.0642857142857143,0.1321762349799732,0.928647781934794,0.8571428571428571,0.7222222222222222,0.7222222222222221,0.0,0.0,0.0,2
0.3627254509018036,0.0,0.52,0.0,0.2352941176470588,1.0,0.1612903225806451,0.6666666666666666,0.2,0.7142857142857142,0.25,0.6275510204081634,0.5093457943925234,0.4110101549973276,0.9285714285714284,0.3888888888888888,0.9444444444444444,1.0,1.0,1.0,1
0.8363393453573815,0.0,0.0799999999999999,0.0,0.2352941176470588,0.0,0.6129032258064516,0.5555555555555555,0.925,0.4285714285714285,0.55,0.842857142857143,0.9899866488651534,0.2287546766435061,0.2142857142857143,0.1111111111111111,0.7222222222222221,1.0,1.0,1.0,1
0.1763527054108217,0.0,0.0,1.0,0.0,1.0,0.7258064516129032,0.2222222222222222,0.2916666666666667,1.0,0.05,0.651530612244898,0.6201602136181575,0.5309994655264564,0.4285714285714286,0.3888888888888888,0.1111111111111111,1.0,0.0,1.0,2
0.4021376085504342,0.0,0.2,1.0,0.3529411764705882,0.0,0.4354838709677419,0.6666666666666666,0.2583333333333333,0.7142857142857142,0.4,0.5051020408163266,0.6582109479305741,0.4225013361838589,0.2142857142857143,0.3888888888888888,0.7777777777777777,0.0,1.0,1.0,1
0.2725450901803607,1.0,0.3599999999999999,0.0,0.0,0.0,0.8225806451612904,0.2222222222222222,0.0166666666666667,1.0,0.0,0.3239795918367347,0.3157543391188251,0.7832709780865846,0.5,0.5,0.1111111111111111,1.0,0.0,0.0,2
0.4088176352705411,0.0,0.0399999999999999,1.0,0.0,0.0,0.3709677419354839,0.2222222222222222,0.5416666666666666,0.0,0.5,0.5341836734693878,0.5420560747663551,0.0056119722073757,0.4285714285714286,0.1111111111111111,0.5555555555555556,1.0,0.0,1.0,0
0.7648630594522379,0.0,0.8,0.0,0.1764705882352941,1.0,0.3709677419354839,0.5555555555555555,1.0,0.1428571428571428,0.25,0.1076530612244898,0.739652870493992,0.1149118118653126,0.2142857142857143,0.3333333333333333,0.4999999999999999,1.0,1.0,0.0,0
0.7267869071476287,1.0,0.3599999999999999,0.0,0.1764705882352941,1.0,0.3870967741935484,0.0,0.1666666666666667,1.0,0.8,0.8535714285714286,0.8404539385847796,0.9925173703901656,0.7857142857142857,0.4444444444444444,0.8888888888888888,1.0,0.0,1.0,3
0.4362057448229793,0.0,0.6000000000000001,0.0,0.3529411764705882,1.0,0.532258064516129,0.7777777777777778,0.6583333333333333,0.5714285714285714,0.8,0.5117346938775511,0.8858477970627503,0.8033137359700694,0.7857142857142857,0.8333333333333333,0.7777777777777777,1.0,0.0,0.0,3
0.518370073480294,0.0,1.0000000000000002,0.0,0.0,1.0,0.6290322580645161,0.2222222222222222,1.0,0.4285714285714285,0.15,0.4602040816326531,0.3938584779706274,0.0462319615179048,0.2857142857142857,0.2222222222222222,0.6666666666666665,1.0,1.0,1.0,0
0.93186372745491,0.0,0.0,1.0,0.4705882352941176,1.0,0.0806451612903225,0.3333333333333333,0.5083333333333334,0.1428571428571428,0.65,0.2280612244897959,0.1962616822429906,0.9160876536611438,0.2857142857142857,0.3888888888888888,0.8888888888888888,1.0,0.0,0.0,3
0.3954575818303274,0.0,0.0,0.0,0.0588235294117647,1.0,0.467741935483871,0.5555555555555555,0.7583333333333334,0.1428571428571428,0.6000000000000001,0.6683673469387755,0.6141522029372496,0.3714591127739176,0.5,0.0,0.2222222222222222,1.0,1.0,0.0,1
0.0774883099532398,1.0,0.72,0.0,0.0,0.0,0.4838709677419355,0.4444444444444445,0.9916666666666666,0.8571428571428572,1.0,0.3918367346938776,0.2496662216288384,0.5229823623730625,0.9285714285714284,0.7222222222222222,0.2777777777777777,0.0,0.0,0.0,1
0.2605210420841684,0.0,0.56,1.0,0.0588235294117647,1.0,0.2580645161290322,0.0,0.6083333333333333,0.7142857142857142,0.15,0.0204081632653061,0.6241655540720961,0.2797969000534473,0.8571428571428571,0.8888888888888888,0.1111111111111111,1.0,1.0,1.0,0
0.3907815631262525,1.0,0.48,1.0,0.0,1.0,0.6612903225806451,0.1111111111111111,0.2583333333333333,0.7142857142857142,0.05,0.0285714285714285,0.4339118825100133,0.8094601817210048,0.4285714285714286,0.2777777777777778,0.8333333333333333,1.0,1.0,0.0,2
1.0,1.0,0.2799999999999999,0.0,0.4705882352941176,0.0,0.467741935483871,0.5555555555555555,0.9666666666666668,1.0,0.95,0.0255102040816326,0.5714285714285714,0.5491715660074826,0.8571428571428571,0.5,0.8888888888888888,1.0,1.0,0.0,2
0.631930527722111,1.0,0.8,1.0,0.1176470588235294,0.0,0.1129032258064516,0.1111111111111111,0.6250000000000001,1.0,0.8,0.3760204081632653,0.6375166889185581,0.0833778727952966,0.5,0.611111111111111,0.3333333333333333,0.0,0.0,0.0,0
0.0080160320641282,1.0,0.0,0.0,0.3529411764705882,1.0,0.6774193548387097,0.0,0.8833333333333334,0.4285714285714285,0.6000000000000001,0.3158163265306122,0.2449933244325767,0.2904863709246392,0.0,0.0555555555555555,0.3888888888888889,1.0,1.0,0.0,0
0.9899799599198398,1.0,0.0,1.0,0.1764705882352941,0.0,0.6612903225806451,1.0,0.0583333333333333,0.7142857142857142,0.5,0.1780612244897959,0.1174899866488651,0.6731694281133084,0.2857142857142857,0.2222222222222222,0.0555555555555555,0.0,1.0,1.0,2
0.0400801603206413,1.0,0.92,1.0,0.1176470588235294,1.0,0.6129032258064516,0.0,0.1583333333333333,0.8571428571428572,0.3,0.2173469387755102,0.2436582109479305,0.7263495456974879,0.7142857142857143,0.6666666666666666,0.9444444444444444,1.0,0.0,1.0,2
0.7989311957247829,0.0,0.0,0.0,0.0,1.0,0.935483870967742,0.0,0.0833333333333333,0.4285714285714285,0.0,0.0448979591836734,0.3644859813084111,0.0494388027792624,0.7142857142857143,0.0555555555555555,0.4999999999999999,1.0,1.0,0.0,0
0.8109552438209753,0.0,0.56,0.0,0.2352941176470588,1.0,0.0161290322580645,0.0,0.7583333333333334,0.5714285714285714,0.3,0.0403061224489795,0.7690253671562082,0.0689470871191876,0.1428571428571429,0.2222222222222222,0.6111111111111112,1.0,0.0,0.0,0
0.1803607214428858,1.0,0.0,0.0,0.1764705882352941,0.0,0.3709677419354839,1.0,0.05,0.4285714285714285,0.3,0.1668367346938775,0.281708945260347,0.1373597006948156,0.5,0.0555555555555555,1.0,0.0,1.0,0.0,0
0.2050768203072812,1.0,0.0,1.0,0.1764705882352941,0.0,0.7096774193548387,0.4444444444444445,0.2083333333333333,1.0,0.75,0.0607142857142857,0.0193591455273698,0.2207375734901122,0.7142857142857143,0.2777777777777778,0.4444444444444445,1.0,0.0,1.0,0
0.6526386105544423,1.0,0.12,1.0,0.7058823529411764,0.0,0.7419354838709677,0.6666666666666666,0.1583333333333333,0.5714285714285714,0.8500000000000001,0.3540816326530612,0.2550066755674232,0.2365045430251202,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,1.0,1
0.1930527722110888,0.0,0.6000000000000001,1.0,0.9411764705882352,1.0,0.1451612903225806,0.2222222222222222,0.0583333333333333,0.7142857142857142,0.8500000000000001,0.1770408163265306,0.1535380507343123,0.7784607161945483,0.0714285714285714,0.0555555555555555,0.0,1.0,0.0,1.0,2
0.0253841015364061,0.0,0.6000000000000001,1.0,0.0588235294117647,0.0,0.3548387096774194,0.4444444444444445,0.05,0.4285714285714285,0.1,0.4887755102040816,0.3117489986648865,0.2859433458043826,0.1428571428571429,0.2222222222222222,0.0555555555555555,1.0,1.0,0.0,0
0.6626586506346026,0.0,0.4000000000000001,1.0,0.7647058823529411,0.0,0.8225806451612904,0.4444444444444445,0.1833333333333333,0.5714285714285714,0.8,0.1224489795918367,0.6101468624833111,0.4882415820416889,1.0,0.8333333333333333,1.0,0.0,1.0,1.0,2
0.2692050768203073,0.0,0.4400000000000001,1.0,0.2941176470588235,1.0,0.1935483870967742,0.1111111111111111,0.1833333333333333,1.0,0.45,0.0285714285714285,0.1735647530040053,0.424906467129877,0.1428571428571429,0.0,0.0555555555555555,1.0,0.0,1.0,1
0.0981963927855711,0.0,0.56,1.0,0.2352941176470588,0.0,0.0967741935483871,1.0,0.0916666666666666,0.5714285714285714,0.95,0.4178571428571428,0.9993324432576768,0.7308925708177445,0.2142857142857143,0.3888888888888888,0.1111111111111111,0.0,0.0,1.0,2
0.4054776219104877,1.0,0.32,1.0,0.8235294117647058,1.0,0.0,0.2222222222222222,0.7416666666666666,0.8571428571428572,1.0,0.1061224489795918,0.829105473965287,0.2600213789417424,0.0,0.1666666666666666,0.1111111111111111,1.0,1.0,0.0,0
0.0053440213760855,1.0,0.0399999999999999,1.0,0.1176470588235294,1.0,0.1129032258064516,0.0,0.1083333333333333,0.5714285714285714,0.75,0.5801020408163265,0.4833110814419226,0.0686798503474078,1.0,0.5555555555555556,0.5555555555555556,1.0,0.0,0.0,0
0.0607882431529726,0.0,0.12,1.0,0.0588235294117647,0.0,0.8064516129032258,0.8888888888888888,0.1916666666666666,0.8571428571428572,0.5,0.1693877551020408,0.3137516688918558,0.3343132014965259,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0
0.0574482297929191,1.0,0.8,0.0,0.9411764705882352,1.0,0.7903225806451613,0.5555555555555555,0.2583333333333333,0.0,0.8500000000000001,0.1244897959183673,0.5747663551401869,0.6654195617316943,0.3571428571428571,0.2222222222222222,0.2777777777777777,1.0,0.0,1.0,2
0.8857715430861723,0.0,0.48,0.0,0.2352941176470588,1.0,0.5967741935483871,0.4444444444444445,0.4,0.5714285714285714,0.8,0.0280612244897959,0.3471295060080106,0.6916087653661143,0.6428571428571429,0.5,0.4444444444444445,1.0,1.0,0.0,2
0.6205744822979292,1.0,0.16,0.0,0.1764705882352941,0.0,0.8709677419354839,0.0,0.8250000000000001,0.2857142857142857,0.25,0.2903061224489796,0.2710280373831776,0.1325494388027792,0.8571428571428571,0.4444444444444444,0.8333333333333333,0.0,0.0,1.0,0
0.134936539746159,1.0,0.8800000000000001,0.0,0.7058823529411764,1.0,0.4516129032258065,0.2222222222222222,0.275,0.0,1.0,0.1112244897959183,0.37716955941255,0.324959914484233,0.6428571428571429,0.3888888888888888,0.2777777777777777,1.0,0.0,0.0,0
0.0247160988643954,0.0,0.24,1.0,0.0,1.0,0.3709677419354839,0.2222222222222222,0.6916666666666668,0.8571428571428572,0.35,0.2321428571428571,0.0246995994659545,0.5235168359166221,0.2857142857142857,0.1666666666666666,0.8333333333333333,1.0,1.0,1.0,1
0.8724114896459587,0.0,0.12,1.0,0.0,1.0,0.5806451612903226,0.1111111111111111,0.1416666666666667,1.0,0.0,0.6795918367346939,0.8771695594125499,0.2172634954569748,0.1428571428571429,0.3333333333333333,0.2777777777777777,1.0,0.0,0.0,1
